"","intercept_1","slope_1","intercept_2","slope_2","intercept_3","slope_3","intercept_4","slope_4","intercept_5","slope_5","intercept_6","slope_6","intercept_7","slope_7","intercept_8","slope_8","intercept_9","slope_9","intercept_10","slope_10","intercept_11","slope_11","intercept_12","slope_12","intercept_13","slope_13","intercept_14","slope_14","intercept_15","slope_15","intercept_16","slope_16","intercept_17","slope_17","intercept_18","slope_18","intercept_19","slope_19","intercept_20","slope_20"
"60",0.26683,0.289887,0.263855,0.250537,0.342309,0.310373,0.36318,0.437378,0.159555,0.179719,0.179415,0.205189,0.200716,0.26672,0.303563,0.51337,0.131745,0.152756,0.142458,0.18262,0.160075,0.23472,0.235671,0.447571,0.16366,0.17885,0.183947,0.221619,0.224425,0.313897,0.278037,0.426477,0.25099,0.257136,0.258089,0.270743,0.245638,0.279563,0.359233,0.41613
"61",0.244391,0.246345,0.31098,0.286349,0.315227,0.304332,0.358879,0.376443,0.152537,0.166237,0.172916,0.20326,0.216511,0.266468,0.221201,0.328839,0.124554,0.139233,0.148148,0.186245,0.181386,0.271465,0.223963,0.457033,0.16942,0.195636,0.196399,0.222516,0.288541,0.375538,0.27568,0.375146,0.250299,0.265154,0.285822,0.29238,0.36399,0.34496,0.324755,0.347543
"62",0.296206,0.247247,0.282401,0.270296,0.252822,0.267729,0.394651,0.462206,0.15579,0.175584,0.17999,0.210444,0.2694,0.332787,0.232456,0.309915,0.135196,0.159679,0.158168,0.205825,0.204339,0.321,0.23989,0.431977,0.149799,0.166506,0.18452,0.199834,0.191013,0.249193,0.225235,0.347158,0.233819,0.244567,0.305667,0.310168,0.373246,0.383332,0.494104,0.661565
"63",0.213459,0.217854,0.39569,0.335833,0.33171,0.311469,0.347234,0.433154,0.161867,0.179979,0.192505,0.239345,0.22395,0.271799,0.391153,0.774744,0.127206,0.142309,0.142793,0.175187,0.168923,0.244814,0.221174,0.388025,0.148657,0.159291,0.174347,0.20717,0.194111,0.242684,0.25832,0.382442,0.262751,0.285307,0.379795,0.363222,0.29018,0.310591,0.639855,0.806197
"64",0.230533,0.245017,0.406317,0.382005,0.266524,0.252531,0.355388,0.412562,0.156142,0.158838,0.19185,0.226698,0.191394,0.253194,0.369594,0.56341,0.128654,0.152235,0.152672,0.197746,0.175757,0.285107,0.21377,0.381456,0.147625,0.171449,0.18881,0.202929,0.178548,0.222516,0.248558,0.394879,0.218916,0.234205,0.295835,0.275252,0.323747,0.306858,0.691246,0.759997
"65",0.218485,0.21825,0.270897,0.266461,0.27072,0.276094,0.325571,0.41341,0.14302,0.159354,0.1725,0.192991,0.211964,0.264429,0.227946,0.343737,0.135687,0.15869,0.148756,0.197405,0.169424,0.237404,0.218561,0.386463,0.174244,0.197565,0.180832,0.213223,0.229995,0.283872,0.306321,0.484889,0.309028,0.338,0.24373,0.235588,0.486199,0.503263,0.380442,0.46592
"66",0.323703,0.3862,0.314197,0.298595,0.372221,0.367559,0.658754,0.741389,0.176296,0.206139,0.172112,0.202355,0.204473,0.255127,0.403672,0.690629,0.132348,0.150677,0.145787,0.178611,0.181501,0.269725,0.207605,0.348112,0.148425,0.155538,0.159328,0.177113,0.200264,0.264725,0.279687,0.503836,0.307949,0.295076,0.368229,0.319038,0.270895,0.248145,0.436035,0.537914
"67",0.29513,0.361567,0.363076,0.306198,0.389319,0.338539,0.441018,0.469211,0.163581,0.177051,0.164278,0.192286,0.198145,0.242133,0.300218,0.414938,0.132377,0.15312,0.15269,0.208969,0.172951,0.235574,0.254254,0.544423,0.158106,0.168151,0.167198,0.196166,0.238701,0.347679,0.248221,0.402173,0.260818,0.253291,0.215037,0.227273,0.336171,0.344523,0.376111,0.493006
"68",0.229859,0.254372,0.385261,0.354161,0.301829,0.300989,0.499002,0.652692,0.165342,0.201592,0.196171,0.219631,0.20734,0.234543,0.291026,0.460301,0.128235,0.149917,0.149584,0.187172,0.159205,0.215483,0.20207,0.346116,0.169757,0.180534,0.18536,0.218938,0.205454,0.262639,0.260074,0.36324,0.295806,0.325989,0.277963,0.261591,0.314055,0.308088,0.486506,0.572527
"69",0.218428,0.22996,0.263797,0.306198,0.256146,0.256741,0.373822,0.430429,0.186891,0.183588,0.180026,0.217001,0.210702,0.280468,0.31868,0.541658,0.130611,0.148098,0.13826,0.16888,0.166039,0.225572,0.209213,0.377048,0.150766,0.161192,0.171093,0.208373,0.179061,0.234437,0.235385,0.320819,0.245925,0.3055,0.239924,0.255426,0.308294,0.311101,0.527232,0.646635
"70",0.242771,0.270938,0.341001,0.331133,0.46049,0.42226,0.954649,1.05513,0.153731,0.161424,0.191648,0.21646,0.211999,0.268363,0.264692,0.351043,0.132174,0.150178,0.153977,0.19483,0.167662,0.21883,0.2017,0.289914,0.152054,0.164888,0.18208,0.211155,0.273579,0.380382,0.567432,0.867164,0.213181,0.227688,0.37788,0.366303,0.355531,0.371226,0.536603,0.664463
"71",0.246236,0.239646,0.332919,0.314886,0.379246,0.336248,0.32731,0.392863,0.170679,0.17499,0.179668,0.218941,0.200926,0.246539,0.306145,0.421617,0.12486,0.14026,0.160809,0.208893,0.158349,0.212381,0.225293,0.395721,0.157721,0.183803,0.1944,0.223485,0.221612,0.319351,0.268603,0.443131,0.231281,0.233992,0.29467,0.302948,0.274448,0.280525,0.366479,0.393626
"72",0.264296,0.289592,0.411368,0.39013,0.276799,0.268925,0.331494,0.351577,0.162165,0.176329,0.173228,0.197477,0.214578,0.258939,0.212799,0.317061,0.127094,0.145392,0.142612,0.179355,0.168778,0.243417,0.271036,0.55977,0.148477,0.159122,0.164308,0.191404,0.194634,0.235025,0.216075,0.308928,0.313626,0.30039,0.282207,0.274991,0.254866,0.255643,0.485409,0.603602
"73",0.222904,0.231325,0.256912,0.258801,0.39458,0.402648,0.288953,0.357749,0.186325,0.214228,0.181713,0.209418,0.18865,0.240455,0.283288,0.530438,0.135397,0.167065,0.140973,0.170735,0.163377,0.212164,0.20515,0.343462,0.178971,0.188985,0.198192,0.220875,0.266429,0.363485,0.308023,0.513965,0.25134,0.25925,0.275809,0.257037,0.419378,0.392389,1.04255,1.25251
"74",0.272162,0.246316,0.302438,0.28417,0.349994,0.343861,0.281037,0.309841,0.155819,0.158553,0.218566,0.244044,0.191666,0.25186,0.246142,0.378049,0.133338,0.158626,0.13741,0.168769,0.183308,0.271327,0.253911,0.568505,0.155316,0.18585,0.175933,0.201165,0.236369,0.309544,0.280184,0.448105,0.259261,0.252175,0.274206,0.239128,0.268047,0.279868,0.526552,0.684383
"75",0.319955,0.412582,0.341564,0.354485,0.299696,0.303227,0.613836,0.740265,0.160109,0.178912,0.180953,0.219374,0.217445,0.271425,0.296766,0.475913,0.137018,0.162498,0.1423,0.18546,0.182298,0.264583,0.208631,0.364925,0.161419,0.179833,0.174606,0.214058,0.169644,0.210288,0.248783,0.42347,0.286654,0.299739,0.223262,0.197209,0.294394,0.283307,0.331836,0.392393
"76",0.232032,0.218086,0.322226,0.287535,0.332396,0.298898,0.369719,0.450135,0.146167,0.163601,0.18805,0.225909,0.20384,0.284505,0.276654,0.461033,0.12839,0.152463,0.145309,0.177671,0.182057,0.272731,0.212063,0.34569,0.150926,0.165724,0.189637,0.220271,0.180835,0.226365,0.295926,0.437838,0.275602,0.285924,0.336001,0.381663,0.348723,0.387183,0.541932,0.607942
"77",0.226324,0.217986,0.295803,0.247787,0.358925,0.38711,0.465548,0.510028,0.163345,0.198817,0.190605,0.234955,0.22501,0.26929,0.290321,0.514227,0.132617,0.15695,0.150449,0.192273,0.16706,0.248328,0.290376,0.590237,0.15774,0.173186,0.213074,0.26833,0.203872,0.264813,0.224196,0.353158,0.299888,0.267176,0.251797,0.241937,0.348106,0.348638,0.463286,0.54911
"78",0.316802,0.304043,0.396628,0.343338,0.345028,0.356459,0.347052,0.405119,0.151089,0.167182,0.195847,0.213546,0.197017,0.257478,0.244086,0.344977,0.129083,0.148621,0.146648,0.182213,0.158037,0.208229,0.19417,0.33179,0.167648,0.189668,0.170219,0.199852,0.233295,0.329406,0.316866,0.519677,0.256117,0.251776,0.243825,0.253365,0.509947,0.522277,0.33989,0.44121
"79",0.308034,0.346543,0.3025,0.294642,0.26819,0.279593,0.422996,0.503489,0.159969,0.173088,0.192128,0.204971,0.205303,0.249233,0.258402,0.408309,0.127314,0.141228,0.148056,0.193874,0.182542,0.26477,0.225994,0.456895,0.153804,0.170973,0.225385,0.277174,0.196355,0.239341,0.344038,0.563164,0.306398,0.336365,0.247685,0.248323,0.32476,0.344385,0.474158,0.639038
"80",0.207807,0.228533,0.373139,0.344296,0.298872,0.279952,0.42599,0.478173,0.158704,0.175775,0.176548,0.204742,0.223031,0.274613,0.269282,0.45383,0.130452,0.152304,0.14609,0.17073,0.168839,0.239737,0.213464,0.360259,0.182041,0.204066,0.181664,0.215609,0.238755,0.321318,0.305086,0.485428,0.232476,0.327367,0.262038,0.256646,0.2913,0.276276,0.388208,0.495544
"81",0.227803,0.220102,0.310792,0.312597,0.298603,0.329815,0.350115,0.456435,0.167056,0.182832,0.155259,0.18101,0.188905,0.245662,0.339503,0.701234,0.1347,0.154489,0.15394,0.195481,0.186511,0.275486,0.22707,0.399948,0.144939,0.150586,0.198871,0.231844,0.207027,0.263365,0.308649,0.49207,0.280742,0.283228,0.316996,0.31894,0.319988,0.301579,0.501131,0.555409
"82",0.212183,0.257882,0.244443,0.247651,0.399781,0.383843,0.611375,0.681931,0.168473,0.168914,0.184474,0.21183,0.235515,0.307223,0.31009,0.430056,0.127102,0.145408,0.1433,0.188986,0.186651,0.263543,0.243465,0.459446,0.168164,0.198286,0.1668,0.182404,0.176204,0.207855,0.279389,0.471926,0.252604,0.241811,0.286899,0.283854,0.368546,0.366418,0.472447,0.62667
"83",0.27454,0.302465,0.249033,0.248549,0.302359,0.317758,0.314938,0.368741,0.150378,0.169869,0.179815,0.222104,0.235552,0.340666,0.231448,0.388887,0.132957,0.152976,0.148376,0.185919,0.167812,0.237452,0.210145,0.372321,0.174124,0.20751,0.192604,0.232639,0.212607,0.311224,0.358742,0.564127,0.257527,0.238872,0.266889,0.291162,0.295362,0.286122,0.566525,0.616848
"84",0.274527,0.26213,0.228747,0.250972,0.275776,0.279757,0.405591,0.467619,0.166321,0.183275,0.181697,0.204668,0.203284,0.256231,0.243999,0.381152,0.131378,0.156176,0.147571,0.190593,0.169806,0.216897,0.212229,0.359961,0.163168,0.193568,0.1856,0.207044,0.186174,0.222235,0.347793,0.592596,0.331145,0.393591,0.39075,0.346082,0.286043,0.301598,0.45871,0.558237
"85",0.272437,0.2718,0.297617,0.273334,0.345297,0.332643,0.376624,0.505735,0.184395,0.18694,0.175387,0.203827,0.192245,0.234316,0.34797,0.610433,0.130303,0.147482,0.170511,0.231822,0.174627,0.252131,0.253088,0.508251,0.164639,0.173533,0.166619,0.185803,0.198984,0.251249,0.247067,0.384508,0.22001,0.25402,0.321271,0.291455,0.274695,0.270083,0.662705,0.838886
"86",0.251985,0.27496,0.471064,0.405602,0.254955,0.263425,0.44827,0.499027,0.151323,0.169542,0.157789,0.17143,0.221698,0.275249,0.275089,0.417034,0.130934,0.150015,0.140842,0.172478,0.169397,0.242846,0.20723,0.328561,0.149359,0.170691,0.181229,0.214419,0.224499,0.285362,0.297008,0.474616,0.274341,0.288856,0.230974,0.216953,0.309393,0.326454,0.337981,0.402833
"87",0.252176,0.276455,0.253597,0.243037,0.294614,0.292956,0.45313,0.519988,0.155937,0.154764,0.191928,0.223655,0.172384,0.20361,0.272233,0.439764,0.131898,0.151536,0.146996,0.188677,0.174014,0.263829,0.26786,0.513678,0.159982,0.187769,0.183286,0.220457,0.199504,0.251814,0.268593,0.421795,0.223581,0.223228,0.294063,0.274347,0.25522,0.261731,0.386892,0.576287
"88",0.206899,0.249833,0.29498,0.273218,0.286728,0.312954,0.402018,0.457636,0.1684,0.183922,0.191146,0.20952,0.220007,0.272606,0.266251,0.458583,0.128126,0.142457,0.15811,0.199322,0.163118,0.235049,0.222911,0.371927,0.166738,0.182452,0.186014,0.223981,0.205989,0.274388,0.313246,0.44931,0.29366,0.302543,0.422169,0.390548,0.383016,0.379304,0.51285,0.618785
"89",0.227074,0.233304,0.340129,0.335388,0.253336,0.265462,0.47133,0.525331,0.150031,0.167907,0.171917,0.209651,0.267377,0.366395,0.236431,0.353235,0.136532,0.166212,0.139183,0.188443,0.183926,0.251268,0.185909,0.276054,0.159665,0.17039,0.160051,0.190858,0.201178,0.233441,0.27267,0.460266,0.254388,0.307864,0.276188,0.280188,0.320978,0.304399,0.349319,0.40219
"90",0.2395,0.244709,0.389504,0.323925,0.266783,0.279737,0.438459,0.502441,0.159499,0.164355,0.183274,0.207504,0.175381,0.196563,0.235324,0.338641,0.131611,0.157422,0.145727,0.194381,0.186373,0.275081,0.215325,0.366948,0.143414,0.160442,0.201977,0.232302,0.199482,0.252884,0.245015,0.363733,0.228284,0.219908,0.298516,0.294126,0.255945,0.275744,0.528977,0.63671
"91",0.343689,0.365255,0.398842,0.36863,0.242731,0.239618,0.53261,0.569641,0.167209,0.184935,0.168348,0.193562,0.179941,0.216742,0.23105,0.32533,0.132025,0.153057,0.155598,0.199208,0.169491,0.233593,0.248889,0.488409,0.154946,0.173911,0.175989,0.221141,0.182401,0.209343,0.30114,0.532859,0.264576,0.27077,0.411323,0.393865,0.383829,0.395984,0.285812,0.335315
"92",0.23968,0.307176,0.242701,0.230033,0.346403,0.362446,0.539975,0.673591,0.162272,0.171674,0.240347,0.267303,0.212628,0.279934,0.274833,0.478716,0.124469,0.137691,0.139067,0.177789,0.19352,0.275489,0.235459,0.433074,0.147234,0.166525,0.168639,0.207603,0.211643,0.255376,0.284932,0.485151,0.230206,0.237476,0.232821,0.238809,0.351917,0.342586,0.436243,0.53551
"93",0.263902,0.284329,0.34094,0.307513,0.305239,0.294075,0.424844,0.432301,0.176156,0.191665,0.225028,0.255291,0.202321,0.242557,0.230969,0.328586,0.124352,0.151196,0.141168,0.175764,0.16859,0.264019,0.252554,0.47303,0.1541,0.172711,0.181697,0.200616,0.189786,0.218523,0.26718,0.412637,0.30872,0.414721,0.311853,0.343103,0.5403,0.559011,0.394082,0.490008
"94",0.242833,0.235079,0.255743,0.275227,0.395039,0.405347,0.305445,0.351914,0.158599,0.180682,0.197289,0.22478,0.195019,0.248324,0.245884,0.3916,0.132939,0.153804,0.145082,0.180625,0.166292,0.2349,0.233909,0.429342,0.16875,0.189998,0.202891,0.234551,0.194286,0.23866,0.460731,0.790394,0.258262,0.243576,0.324255,0.356087,0.345021,0.335165,0.353335,0.410365
"95",0.238664,0.251463,0.260914,0.23949,0.281828,0.276835,0.428216,0.548616,0.17522,0.1895,0.185512,0.2102,0.185627,0.217388,0.326426,0.577618,0.127746,0.143951,0.153622,0.2007,0.200007,0.325146,0.200659,0.310326,0.14718,0.152337,0.177965,0.196834,0.238138,0.311208,0.345385,0.563361,0.308918,0.289838,0.26005,0.25995,0.271108,0.287727,0.32506,0.358874
"96",0.246963,0.300818,0.373296,0.362466,0.287561,0.325733,0.90727,1.02124,0.151881,0.16378,0.172928,0.211587,0.19566,0.236362,0.297419,0.480233,0.13351,0.153786,0.149644,0.181245,0.182908,0.28413,0.258695,0.513185,0.141374,0.153857,0.211761,0.239834,0.233533,0.302052,0.245727,0.36577,0.241505,0.258981,0.250514,0.242276,0.432294,0.397186,0.391024,0.446578
"97",0.285699,0.250974,0.297877,0.273045,0.599651,0.529918,0.357222,0.388607,0.156528,0.178862,0.167818,0.200902,0.21848,0.257097,0.366571,0.547815,0.126314,0.151363,0.150819,0.192959,0.162334,0.21392,0.225277,0.420979,0.158627,0.184697,0.196537,0.2564,0.172595,0.225861,0.235788,0.335584,0.23581,0.209484,0.26362,0.28086,0.309719,0.29302,0.340701,0.427497
"98",0.257363,0.301698,0.294665,0.288529,0.292055,0.304502,0.529726,0.621324,0.170269,0.185327,0.168778,0.196757,0.308777,0.432038,0.276619,0.434199,0.140236,0.173548,0.163729,0.220828,0.158685,0.233487,0.238049,0.435555,0.160044,0.176089,0.179569,0.19645,0.218767,0.254478,0.306973,0.46368,0.255814,0.242981,0.297345,0.275649,0.266413,0.270457,0.2681,0.291333
"99",0.246018,0.232238,0.243671,0.251272,0.248269,0.248117,0.365224,0.413291,0.171635,0.212518,0.183111,0.211266,0.21026,0.298657,0.24753,0.409176,0.127363,0.146594,0.139106,0.176011,0.147461,0.191727,0.213293,0.361015,0.154841,0.180068,0.18886,0.224875,0.169914,0.193683,0.27311,0.418775,0.240554,0.284906,0.267185,0.259141,0.470128,0.461096,0.347399,0.400067
"100",0.238805,0.269371,0.405426,0.350429,0.340519,0.321502,0.384394,0.42165,0.181729,0.215354,0.199362,0.207973,0.211461,0.250651,0.281565,0.403546,0.130044,0.151885,0.154075,0.202477,0.173182,0.240347,0.238512,0.414131,0.168197,0.185136,0.179643,0.200048,0.213122,0.271995,0.263786,0.408898,0.221024,0.192852,0.274116,0.285273,0.324982,0.333703,0.486821,0.638964
"101",0.270532,0.223394,0.281529,0.255681,0.334246,0.325599,0.54592,0.549686,0.157085,0.172283,0.188362,0.1996,0.224636,0.269888,0.302589,0.518205,0.130282,0.14473,0.144983,0.181619,0.195904,0.331891,0.268903,0.616695,0.147477,0.181717,0.162393,0.186738,0.226146,0.304739,0.284553,0.464387,0.258316,0.251324,0.233281,0.261641,0.277529,0.312016,0.466241,0.57029
"102",0.225202,0.213641,0.234629,0.217841,0.30456,0.323216,0.600262,0.756494,0.160253,0.149479,0.179145,0.211308,0.210656,0.274116,0.264583,0.413735,0.128512,0.142447,0.15714,0.199914,0.172809,0.240284,0.26163,0.535205,0.169527,0.191286,0.180704,0.210202,0.196081,0.253114,0.285389,0.423786,0.211036,0.228425,0.317874,0.316096,0.40653,0.399467,0.365148,0.420142
"103",0.239568,0.21768,0.366041,0.341947,0.324542,0.337173,0.603535,0.769209,0.166523,0.18044,0.174723,0.180739,0.30774,0.412477,0.263545,0.390807,0.128605,0.145892,0.148018,0.173516,0.187585,0.291599,0.296724,0.648698,0.150541,0.161582,0.211035,0.261991,0.239313,0.334688,0.248959,0.353743,0.228461,0.204988,0.295228,0.275382,0.251978,0.2728,0.465086,0.51779
"104",0.214948,0.220191,0.337062,0.298206,0.331658,0.328439,0.326792,0.356677,0.149155,0.181541,0.166622,0.186816,0.195544,0.246125,0.230152,0.358209,0.134746,0.161823,0.144753,0.183544,0.163719,0.224005,0.1929,0.307545,0.159815,0.179842,0.161573,0.200909,0.228552,0.297668,0.300659,0.438394,0.329912,0.293907,0.281984,0.297984,0.375212,0.368372,0.664787,0.759339
"105",0.291201,0.351739,0.34729,0.313331,0.292584,0.300912,0.361795,0.460813,0.154535,0.174847,0.185997,0.217106,0.20816,0.250442,0.237282,0.342276,0.136176,0.160925,0.149868,0.205,0.168667,0.241901,0.254446,0.440089,0.1599,0.188048,0.170147,0.197641,0.22063,0.252029,0.275151,0.454323,0.284866,0.242474,0.239393,0.206715,0.27828,0.273382,0.539468,0.653311
"106",0.209893,0.228167,0.261562,0.261358,0.266453,0.264166,0.303099,0.323525,0.158685,0.188184,0.168732,0.205973,0.22941,0.275793,0.212585,0.300317,0.138435,0.160228,0.154442,0.198907,0.202179,0.324532,0.193959,0.315336,0.153431,0.190603,0.177643,0.217017,0.200421,0.262235,0.32669,0.556816,0.262156,0.24149,0.242063,0.243606,0.302317,0.291448,0.453554,0.561195
"107",0.215978,0.210486,0.280954,0.27676,0.327559,0.342799,0.476347,0.608757,0.176686,0.208369,0.169037,0.198664,0.179646,0.231721,0.274552,0.473009,0.126327,0.14325,0.147826,0.199066,0.169844,0.226943,0.306469,0.665856,0.149674,0.167246,0.175561,0.203138,0.215034,0.271881,0.252289,0.341993,0.228061,0.289613,0.288168,0.243823,0.300346,0.276786,0.567081,0.654775
"108",0.224632,0.252511,0.23542,0.245714,0.367761,0.368664,0.432228,0.485688,0.157678,0.171929,0.173354,0.195027,0.244616,0.314534,0.266726,0.336354,0.135028,0.171828,0.137539,0.172184,0.178649,0.255803,0.224315,0.364961,0.161098,0.176684,0.168172,0.20022,0.180996,0.241813,0.261132,0.395834,0.388351,0.353529,0.25806,0.245854,0.3653,0.37537,0.372039,0.473897
"109",0.338239,0.324954,0.330528,0.346408,0.418677,0.424544,0.335642,0.392511,0.157363,0.190355,0.203411,0.250233,0.199995,0.26637,0.256883,0.376546,0.129728,0.15185,0.158731,0.203637,0.168758,0.233933,0.216166,0.355817,0.152156,0.17115,0.201283,0.225935,0.2083,0.271658,0.224374,0.34153,0.220458,0.209166,0.303241,0.270908,0.283802,0.280522,0.309172,0.36625
"110",0.258256,0.304032,0.244392,0.244129,0.324623,0.319535,0.392551,0.506653,0.160931,0.183631,0.178989,0.21084,0.216507,0.318029,0.244827,0.385323,0.134378,0.160308,0.140069,0.17102,0.199816,0.315603,0.21398,0.334909,0.146127,0.173164,0.175601,0.204468,0.192444,0.239265,0.287851,0.444751,0.227668,0.271579,0.425149,0.390257,0.278041,0.301192,0.369937,0.443778
"111",0.206396,0.207741,0.301294,0.292071,0.431274,0.409026,0.351624,0.434223,0.179038,0.203655,0.164081,0.193504,0.232342,0.314385,0.225698,0.309356,0.127642,0.146343,0.160526,0.221348,0.171777,0.254367,0.216353,0.37589,0.152858,0.16714,0.198437,0.231242,0.188031,0.235273,0.318003,0.474068,0.278469,0.259888,0.246365,0.232971,0.338232,0.295763,0.430242,0.532211
"112",0.235157,0.248634,0.235231,0.235889,0.355169,0.346043,0.54701,0.642241,0.156195,0.170881,0.184972,0.222818,0.195546,0.239212,0.218199,0.294144,0.132827,0.155167,0.151896,0.194519,0.173196,0.250712,0.240421,0.485342,0.151952,0.176799,0.170602,0.214667,0.18428,0.254193,0.350385,0.634965,0.225095,0.250925,0.27624,0.255763,0.357738,0.369243,0.435257,0.55599
"113",0.23852,0.248362,0.247263,0.273776,0.280126,0.254705,0.411928,0.411451,0.178759,0.183879,0.177526,0.208313,0.219638,0.25867,0.371881,0.638781,0.130791,0.144667,0.152931,0.197979,0.18459,0.293211,0.226079,0.352028,0.15804,0.176531,0.183065,0.224211,0.217952,0.297513,0.236561,0.394972,0.315342,0.340732,0.267228,0.25959,0.305685,0.341541,0.341071,0.460106
"114",0.253391,0.241246,0.300474,0.267534,0.297454,0.301942,0.334332,0.393733,0.180532,0.209567,0.192335,0.214376,0.199029,0.238448,0.246477,0.336705,0.128301,0.151713,0.162164,0.208477,0.16801,0.257217,0.269813,0.57021,0.164424,0.197865,0.187749,0.211879,0.17718,0.199263,0.325722,0.542525,0.254732,0.278371,0.255125,0.264436,0.311907,0.291349,0.531479,0.616607
"115",0.21444,0.21271,0.337904,0.335505,0.321338,0.314644,0.421319,0.547748,0.186782,0.194338,0.220935,0.256644,0.202026,0.267012,0.309919,0.45959,0.129746,0.145535,0.145623,0.175427,0.182513,0.263026,0.248675,0.421434,0.163902,0.183889,0.208721,0.252576,0.217487,0.30033,0.291868,0.505706,0.266845,0.225757,0.25399,0.247621,0.30969,0.326399,0.598524,0.798895
"116",0.263845,0.288779,0.365168,0.375716,0.269636,0.295211,0.370783,0.42482,0.171603,0.191324,0.186579,0.224835,0.189493,0.241902,0.291917,0.489355,0.130516,0.145969,0.138805,0.167991,0.173236,0.25525,0.235651,0.423953,0.161977,0.183789,0.176329,0.213894,0.204909,0.256845,0.38329,0.746184,0.274911,0.375246,0.236837,0.225886,0.28521,0.282437,0.364513,0.487386
"117",0.266798,0.323032,0.234189,0.24861,0.34756,0.343409,1.0775,1.26196,0.173399,0.184777,0.190087,0.240464,0.198295,0.242086,0.257863,0.374589,0.134987,0.165773,0.159233,0.215904,0.18571,0.271478,0.193076,0.300603,0.16347,0.181315,0.193,0.229497,0.217996,0.285118,0.34802,0.674993,0.275751,0.256275,0.256224,0.278044,0.296762,0.283576,0.320197,0.346711
"118",0.373577,0.371832,0.232374,0.23278,0.295791,0.312322,0.322596,0.36315,0.149619,0.164339,0.16922,0.193655,0.178011,0.215587,0.245871,0.386984,0.131102,0.145532,0.148725,0.179296,0.178068,0.262999,0.220531,0.377344,0.136912,0.156296,0.210387,0.245438,0.239041,0.315131,0.553335,0.858202,0.227189,0.239974,0.269635,0.263219,0.238546,0.245572,0.663974,0.787251
"119",0.303642,0.344175,0.324248,0.290232,0.410525,0.399534,0.518722,0.616623,0.15374,0.17313,0.169731,0.193138,0.180916,0.245347,0.246702,0.379813,0.133458,0.158418,0.150549,0.200848,0.177237,0.252215,0.193848,0.265068,0.161053,0.189132,0.186584,0.221722,0.257551,0.326064,0.414188,0.747501,0.241932,0.240054,0.253514,0.250425,0.22983,0.244865,0.384471,0.474598
"120",0.270147,0.236551,0.278864,0.261089,0.402298,0.360868,0.322723,0.390622,0.151669,0.171257,0.205737,0.238039,0.195036,0.236338,0.277503,0.433972,0.133025,0.155883,0.148417,0.185489,0.170264,0.236648,0.215225,0.356553,0.16756,0.183133,0.176342,0.199417,0.266176,0.395308,0.28613,0.390828,0.227309,0.205078,0.352935,0.354414,0.340688,0.312641,0.399888,0.428776
"121",0.234856,0.289212,0.306591,0.324544,0.502707,0.527752,0.36404,0.438812,0.163035,0.19449,0.189756,0.243925,0.255131,0.358437,0.265498,0.421007,0.126453,0.145759,0.136682,0.164636,0.154535,0.194778,0.218486,0.388518,0.143585,0.15473,0.173595,0.202934,0.167373,0.189879,0.256978,0.366055,0.26295,0.293215,0.494682,0.427874,0.297943,0.263017,0.358897,0.39491
"122",0.223146,0.247606,0.247331,0.250052,0.362683,0.360325,0.58086,0.701525,0.151553,0.170376,0.220198,0.26278,0.219858,0.269332,0.302575,0.518973,0.13576,0.160188,0.152201,0.19116,0.187827,0.261292,0.230939,0.460158,0.166975,0.184576,0.189302,0.226534,0.215165,0.246855,0.223907,0.332444,0.245018,0.235247,0.252363,0.23398,0.2941,0.297213,0.301954,0.383325
"123",0.244682,0.266022,0.281048,0.295138,0.379071,0.360278,0.776264,0.947316,0.153809,0.162059,0.165189,0.188918,0.201421,0.256114,0.242368,0.440314,0.125953,0.139685,0.170944,0.245443,0.175288,0.244247,0.227924,0.378004,0.16161,0.183773,0.165308,0.191883,0.185441,0.224026,0.336996,0.544235,0.236948,0.291605,0.277034,0.267043,0.32708,0.326943,0.556476,0.631639
"124",0.214847,0.252673,0.230321,0.232981,0.283915,0.31801,0.33351,0.428214,0.170468,0.203931,0.166845,0.204266,0.205348,0.253541,0.286163,0.520709,0.131896,0.152887,0.142273,0.172668,0.170084,0.25434,0.260028,0.564012,0.163836,0.185231,0.171755,0.191458,0.216584,0.259764,0.26933,0.354085,0.221477,0.258602,0.324804,0.33365,0.381183,0.383264,0.366839,0.376189
